sequence,RiverSensorX,RiverSensorY,RiverSensorZ,RiverSensorADC3
3819,-4533,-207,-108,1468
3820,-4518,-207,0,1468
3821,-4518,-174,0,1467
3822,-4578,-174,-48,1467
3823,-4578,-189,-33,1466
3824,-4539,-171,-33,1465
3825,-4527,-171,-69,1465
3826,-4527,-180,-69,1465
3827,-4488,-180,-18,1465
3828,-4488,-165,-57,1469
3829,-4458,-129,-57,1469
3830,-4368,-129,9,1468
3831,-4368,-129,21,1468
3832,-4329,-129,21,1467
3833,-4329,-99,105,1467
3834,-4239,-30,105,1466
3835,-4248,-30,156,1465
3836,-4248,-27,150,1466
3837,-4215,-27,150,1465
3838,-4215,0,192,1465
3839,-4167,18,192,1469
3840,-4248,18,249,1468
3841,-4248,48,279,1468
3842,-4209,48,279,1468
3843,-4209,-15,285,1467
3844,-4218,21,285,1467
3845,-4218,21,267,1466
3846,-4218,27,279,1466
3847,-4272,27,279,1465
3848,-4272,99,261,1464
3849,-4287,33,261,1468
3850,-4308,33,318,1468
3851,-4308,21,294,1468
3852,-4368,21,294,1468
3853,-4368,39,267,1466
3854,-4395,15,267,1465
3855,-4464,15,207,1466
3856,-4464,-42,183,1466
3857,-4497,-105,183,1465
3858,-4497,-105,138,1465
3859,-4548,-177,138,1469
3860,-4560,-177,69,1469
3861,-4560,-198,105,1469
3862,-4533,-225,105,1468
3863,-4533,-225,63,1467
3864,-4638,-234,63,1466
3865,-4554,-234,90,1465
3866,-4554,-216,105,1465
3867,-4539,-174,105,1465
3868,-4539,-174,102,1465
3869,-4539,-156,102,1464
3870,-4509,-156,60,1469
3871,-4509,-117,54,1468
3872,-4530,-99,54,1468
3873,-4530,-99,96,1467
3874,-4485,-51,96,1467
3875,-4440,-51,78,1465
3876,-4440,-39,42,1466
3877,-4401,-75,42,1466
3878,-4401,-75,30,1466
3879,-4437,-108,30,1465
3880,-4431,-108,-15,1465
3881,-4431,-99,78,1469
3882,-4377,-147,78,1469
3883,-4389,-147,72,1467
3884,-4389,-165,72,1468
3885,-4365,-165,138,1467
3886,-4365,-171,150,1466
3887,-4320,-174,150,1466
3888,-4272,-174,147,1465
3889,-4272,-144,147,1465
3890,-4230,-144,180,1465
3891,-4230,-171,231,1465
3892,-4152,-102,231,1469
3893,-4161,-102,216,1468
3894,-4161,-63,216,1469
3895,-4218,-63,216,1468
3896,-4218,-45,216,1466
3897,-4251,51,216,1466
3898,-4359,51,201,1466
3899,-4359,24,225,1466
3900,-4416,24,225,1465
3901,-4416,48,192,1464
3902,-4455,117,192,1465
3903,-4467,117,168,1465
3904,-4467,138,168,1464
3905,-4476,138,150,1468
3906,-4476,132,156,1468
3907,-4464,63,156,1466
3908,-4494,63,108,1465
3909,-4494,-30,108,1464
3910,-4467,-30,174,1465
3911,-4467,-144,105,1466
3912,-4512,-213,105,1465
3913,-4497,-213,132,1465
3914,-4497,-300,222,1465
3915,-4410,-300,222,1465
3916,-4410,-342,189,1469
3917,-4425,-363,189,1469
3918,-4416,-363,189,1468
3919,-4416,-381,192,1467
3920,-4398,-381,192,1467
3921,-4398,-393,189,1466
3922,-4389,-381,189,1466
3923,-4368,-381,201,1465
3924,-4368,-330,141,1465
3925,-4338,-330,141,1465
3926,-4338,-288,129,1465
3927,-4371,-213,129,1469
3928,-4338,-213,72,1469
3929,-4338,-186,120,1468
3930,-4383,-186,120,1468
3931,-4383,-162,51,1467
3932,-4365,-102,51,1466
3933,-4398,-102,9,1466
3934,-4398,-90,0,1466
3935,-4401,-15,0,1465
3936,-4401,-15,-30,1465
3937,-4395,66,-30,1469
3938,-4443,66,-12,1469
3939,-4443,99,-6,1468
3940,-4488,102,-6,1468
3941,-4488,102,-24,1467
3942,-4455,114,-24,1466
3943,-4494,114,-6,1465
3944,-4494,99,69,1465
3945,-4452,66,69,1465
3946,-4452,66,108,1464
3947,-4404,51,108,1464
3948,-4419,51,159,1469
3949,-4419,36,141,1468
3950,-4410,48,141,1468
3951,-4410,48,156,1467
3952,-4416,33,156,1467
3953,-4419,33,210,1466
3954,-4419,60,174,1465
3955,-4458,66,174,1465
3956,-4458,66,156,1465
3957,-4512,105,156,1465
3958,-4443,105,192,1469
3959,-4443,144,180,1469
3960,-4407,147,180,1468
3961,-4386,147,174,1467
3962,-4386,165,174,1467
3963,-4365,165,210,1466
3964,-4365,87,165,1466
3965,-4287,144,165,1466
3966,-4287,144,180,1463
3967,-4287,84,180,1465
3968,-4305,84,150,1469
3969,-4305,27,183,1469
3970,-4326,-66,183,1468
3971,-4353,-66,240,1467
3972,-4353,-168,240,1467
3973,-4347,-168,240,1466
3974,-4347,-270,240,1466
3975,-4239,-381,240,1465
3976,-4308,-381,189,1465
3977,-4308,-381,183,1465
3978,-4329,-381,183,1464
3979,-4329,-372,258,1469
3980,-4329,-348,258,1469
3981,-4386,-348,150,1468
3982,-4386,-342,129,1467
3983,-4395,-342,129,1466
3984,-4395,-300,132,1466
3985,-4398,-234,132,1466
3986,-4443,-234,102,1465
3987,-4443,-144,51,1464
3988,-4452,-144,51,1465
3989,-4452,-105,54,1469
3990,-4419,-123,54,1469
3991,-4455,-123,72,1468
3992,-4455,-72,72,1468
3993,-4458,-72,72,1467
3994,-4458,-87,-51,1466
3995,-4464,-102,-51,1466
3996,-4548,-102,-30,1465
3997,-4548,-117,-18,1465
3998,-4530,-105,-18,1465
3999,-4530,-105,42,1469
4000,-4536,-102,42,1469
4001,-4512,-102,36,1468
4002,-4512,-99,42,1469
4003,-4500,-99,42,1468
4004,-4500,-78,81,1468
4005,-4500,-54,81,1468
4006,-4509,-54,120,1467
4007,-4509,-51,87,1466
4008,-4512,-51,87,1466
4009,-4512,-6,96,1465
4010,-4524,-30,96,1465
4011,-4473,-30,63,1465
4012,-4473,30,87,1464
4013,-4428,30,87,1468
4014,-4428,15,105,1468
4015,-4350,27,105,1467
4016,-4347,27,69,1467
4017,-4347,66,189,1457
4018,-4266,84,189,1440
4019,-4266,84,258,1464
4020,-4191,72,258,1465
4021,-4161,72,243,1465
4022,-4161,81,270,1465
4023,-4158,60,270,1470
4024,-4158,60,312,1469
4025,-4227,87,312,1468
4026,-4245,87,321,1468
4027,-4245,-9,303,1467
4028,-4197,-36,303,1467
4029,-4197,-36,369,1466
4030,-4275,-78,369,1465
4031,-4419,-78,321,1465
4032,-4419,-156,294,1465
4033,-4383,-222,294,1464
4034,-4383,-222,249,1469
4035,-4467,-216,249,1469
4036,-4536,-216,258,1468
4037,-4536,-258,189,1467
4038,-4611,-255,189,1467
4039,-4611,-255,132,1466
4040,-4662,-255,132,1466
4041,-4656,-255,111,1465
4042,-4656,-156,45,1465
4043,-4680,-159,45,1465
4044,-4626,-159,-33,1468
4045,-4626,-168,-33,1468
4046,-4629,-168,-57,1468
4047,-4629,-153,-9,1467
4048,-4587,-189,-9,1467
4049,-4515,-189,-48,1466
4050,-4515,-237,-48,1466
4051,-4527,-237,-15,1465
4052,-4527,-237,27,1465
4053,-4530,-198,27,1469
4054,-4455,-198,21,1469
4055,-4455,-267,21,1468
4056,-4389,-267,90,1467
4057,-4389,-282,132,1466
4058,-4320,-237,132,1466
4059,-4218,-237,198,1466
4060,-4218,-222,198,1465
4061,-4110,-222,216,1464
4062,-4110,-177,216,1464
4063,-4062,-156,216,1468
4064,-3999,-156,189,1468
4065,-3999,-96,249,1468
4066,-4047,-96,249,1467
4067,-4047,-18,120,1466
4068,-4098,39,120,1466
4069,-4287,39,159,1465
4070,-4287,153,132,1465
4071,-4371,153,132,1465
4072,-4371,174,63,1464
4073,-4443,249,63,1469
4074,-4479,249,63,1469
4075,-4479,282,78,1468
4076,-4557,282,78,1468
4077,-4557,315,12,1467
4078,-4578,285,12,1467
4079,-4644,285,30,1466
4080,-4644,222,120,1465
4081,-4680,222,120,1465
4082,-4680,189,90,1465
4083,-4668,78,90,1465
4084,-4635,78,78,1469
4085,-4635,15,183,1469
4086,-4533,15,183,1468
4087,-4533,-45,216,1467
4088,-4524,-132,216,1467
4089,-4419,-132,261,1466
4090,-4419,-192,261,1466
4091,-4509,-177,261,1465
4092,-4509,-177,360,1465
4093,-4386,-213,360,1464
4094,-4344,-213,327,1468
4095,-4344,-228,258,1469
4096,-4359,-228,258,1465
4097,-4359,-168,291,1470
4098,-4293,-120,291,1444
4099,-4293,-120,231,1472
4100,-4230,-81,231,1471
4101,-4191,-81,201,1445
4102,-4191,-87,111,1471
4103,-4215,-87,111,1469
4104,-4215,-51,129,1472
4105,-4230,-12,129,1473
4106,-4230,-12,120,1437
4107,-4263,9,120,1470
4108,-4329,9,27,1473
4109,-4329,0,27,1472
4110,-4359,0,48,1472
4111,-4359,6,9,1471
4112,-4458,-36,9,1471
4113,-4557,-36,54,1470
4114,-4557,-96,-15,1470
4115,-4551,-96,-15,1474
4116,-4551,-177,81,1474
4117,-4611,-288,81,1473
4118,-4710,-288,-24,1473
4119,-4710,-300,-15,1472
4120,-4632,-300,-15,1471
4121,-4632,-291,9,1471
4122,-4629,-378,9,1470
4123,-4551,-378,183,1470
4124,-4551,-378,180,1469
4125,-4461,-378,180,1469
4126,-4461,-345,249,1474
4127,-4323,-285,249,1473
4128,-4230,-285,282,1473
4129,-4230,-225,285,1471
4130,-4095,-225,285,1471
4131,-4095,-156,276,1470
4132,-3951,-63,276,1469
4133,-4023,-63,300,1469
4134,-4023,-18,303,1469
4135,-4122,-18,303,1468
4136,-4122,24,270,1472
4137,-4194,93,270,1471
4138,-4287,93,258,1472
4139,-4287,153,249,1470
4140,-4407,153,249,1470
4141,-4407,237,183,1469
4142,-4575,225,183,1468
4143,-4626,225,78,1467
4144,-4626,234,39,1467
4145,-4704,174,39,1467
4146,-4704,174,-81,1467
4147,-4707,159,-81,1471
4148,-4722,159,-81,1471
4149,-4722,93,-51,1470
4150,-4716,0,-51,1470
4151,-4716,0,-90,1470
4152,-4692,-45,-90,1469
4153,-4623,-45,-24,1467
4154,-4623,-135,-33,1466
4155,-4566,-228,-33,1465
4156,-4566,-228,51,1472
4157,-4425,-264,51,1472
4158,-4371,-264,72,1472
4159,-4371,-288,174,1471
4160,-4215,-285,174,1471
4161,-4215,-285,240,1470
4162,-4152,-261,240,1468
4163,-4017,-261,183,1468
4164,-4017,-207,267,1468
4165,-4023,-147,267,1468
4166,-4023,-147,309,1472
4167,-3990,-159,309,1472
4168,-4047,-159,318,1472
4169,-4047,-63,372,1471
4170,-4167,-81,372,1470
4171,-4248,-81,282,1469
4172,-4248,-27,282,1469
4173,-4386,-27,201,1469
4174,-4386,-75,234,1469
4175,-4482,-45,234,1468
4176,-4548,-45,123,1473
4177,-4548,-66,123,1472
4178,-4623,-66,45,1472
4179,-4623,-66,78,1470
4180,-4692,-54,78,1470
4181,-4683,-54,51,1470
4182,-4683,-96,51,1469
4183,-4680,-96,-18,1468
4184,-4680,-156,-33,1468
4185,-4725,-186,-33,1468
4186,-4635,-186,-57,1472
4187,-4635,-201,-57,1471
4188,-4554,-201,63,1472
4189,-4554,-159,54,1471
4190,-4533,-126,54,1470
4191,-4461,-126,156,1469
4192,-4461,-90,105,1469
4193,-4389,-90,105,1468
4194,-4389,-141,180,1467
4195,-4287,-108,180,1467
4196,-4248,-108,240,1472
4197,-4248,-84,252,1472
4198,-4167,-84,252,1472
4199,-4167,-102,258,1471
4200,-4101,-81,258,1471
4201,-4086,-81,363,1470
4202,-4086,-78,372,1469
4203,-4119,-78,372,1468
4204,-4119,-42,294,1468
4205,-4119,-21,294,1468
4206,-4212,-21,309,1468
4207,-4212,0,240,1472
4208,-4329,0,240,1468
4209,-4329,15,240,1472
4210,-4389,72,240,1472
4211,-4404,72,90,1471
4212,-4404,120,108,1470
4213,-4485,120,108,1470
4214,-4485,114,-33,1470
4215,-4548,72,-33,1469
4216,-4539,72,-42,1468
4217,-4539,30,-75,1468
4218,-4587,30,-75,1468
4219,-4587,54,-111,1468
4220,-4632,-42,-111,1472
4221,-4614,-42,-117,1472
4222,-4614,-42,-84,1472
4223,-4566,-42,-84,1471
4224,-4566,-45,-42,1470
4225,-4488,-99,-42,1469
4226,-4500,-99,30,1469
4227,-4500,-42,51,1468
4228,-4452,-42,51,1468
4229,-4452,-24,138,1468
4230,-4401,66,138,1472
4231,-4383,66,150,1472
4232,-4383,51,234,1472
4233,-4377,105,234,1471
4234,-4377,105,252,1470
4235,-4326,87,252,1469
4236,-4281,87,321,1468
4237,-4281,111,309,1468
4238,-4245,96,309,1468
4239,-4245,96,276,1468
4240,-4248,51,276,1472
4241,-4254,51,252,1472
4242,-4254,63,228,1472
4243,-4269,66,228,1471
4244,-4269,66,321,1470
4245,-4284,24,321,1470
4246,-4359,24,258,1469
4247,-4359,18,288,1468
4248,-4386,-24,288,1469
4249,-4386,-24,225,1468
4250,-4476,-159,225,1473
4251,-4416,-159,210,1472
4252,-4416,-210,207,1472
4253,-4458,-249,207,1471
4254,-4458,-249,138,1470
4255,-4482,-264,138,1469
4256,-4446,-264,171,1469
4257,-4446,-294,216,1468
4258,-4476,-354,216,1466
4259,-4476,-354,120,1467
4260,-4467,-363,120,1472
4261,-4509,-363,165,1472
4262,-4509,-354,171,1472
4263,-4539,-390,171,1471
4264,-4512,-390,129,1470
4265,-4512,-357,129,1469
4266,-4497,-357,147,1469
4267,-4497,-372,156,1468
4268,-4494,-318,156,1468
4269,-4479,-318,120,1467
4270,-4479,-297,120,1472
4271,-4440,-297,141,1471
4272,-4440,-102,54,1471
4273,-4368,-129,54,1470
4274,-4326,-129,78,1470
4275,-4326,-39,78,1469
4276,-4290,-39,72,1469
4277,-4290,24,39,1468
4278,-4293,114,39,1469
4279,-4359,114,99,1468
4280,-4359,198,36,1467
4281,-4320,198,36,1472
4282,-4320,222,69,1472
4283,-4398,219,69,1471
4284,-4389,219,54,1471
4285,-4389,177,78,1470
4286,-4428,177,78,1469
4287,-4428,195,39,1468
4288,-4377,171,39,1467
4289,-4443,171,-30,1468
4290,-4443,168,36,1467
4291,-4434,168,36,1472
4292,-4434,72,39,1472
4293,-4368,84,39,1471
4294,-4365,84,138,1471
4295,-4365,3,138,1470
4296,-4368,3,138,1469
4297,-4368,15,180,1468
4298,-4377,-66,180,1469
4299,-4329,-66,216,1468
4300,-4329,-141,318,1468
4301,-4329,-141,318,1472
4302,-4329,-306,351,1472
4303,-4272,-363,351,1471
4304,-4338,-363,360,1471
4305,-4338,-426,438,1470
4306,-4326,-426,438,1469
4307,-4326,-363,492,1469
4308,-4341,-240,492,1470
4309,-4371,-240,450,1469
4310,-4371,-132,420,1468
4311,-4401,-132,420,1468
4312,-4401,-66,411,1468
4313,-4416,-27,411,1467
4314,-4467,-27,345,1473
4315,-4467,-42,261,1471
4316,-4452,-42,261,1471
4317,-4452,36,147,1470
4318,-4536,36,147,1470
4319,-4536,36,192,1469
4320,-4536,24,156,1469
4321,-4572,24,156,1468
4322,-4572,-84,42,1468
4323,-4530,-129,42,1468
4324,-4524,-129,0,1472
4325,-4524,-207,-9,1471
4326,-4500,-207,-9,1471
4327,-4500,-246,-69,1470
4328,-4521,-300,-69,1470
4329,-4461,-300,-129,1469
4330,-4461,-300,-108,1468
4331,-4437,-300,-108,1468
4332,-4437,-282,-189,1468
4333,-4395,-222,-189,1468
4334,-4362,-222,-99,1472
4335,-4362,-177,-75,1471
4336,-4329,-189,-75,1471
4337,-4329,-189,-57,1470
4338,-4305,-174,-57,1470
4339,-4257,-174,51,1469
4340,-4257,-147,132,1469
4341,-4179,-111,132,1468
4342,-4179,-111,240,1468
4343,-4143,-72,240,1467
4344,-4092,-72,243,1472
4345,-4092,9,300,1472
4346,-4125,75,300,1472
4347,-4125,75,330,1471
4348,-4053,114,330,1470
4349,-4005,114,312,1469
4350,-4005,174,276,1469
4351,-4134,216,276,1468
4352,-4134,216,267,1468
4353,-4254,213,267,1468
4354,-4395,213,276,1467
4355,-4395,210,249,1472
4356,-4548,147,249,1471
4357,-4548,147,147,1471
4358,-4608,105,147,1470
4359,-4743,105,90,1469
4360,-4743,51,-75,1469
4361,-4860,-39,-75,1468
4362,-4860,-39,-177,1468
4363,-4773,-78,-177,1468
4364,-4863,-78,-219,1467
4365,-4863,-132,-279,1472
4366,-4896,-234,-279,1472
4367,-4896,-234,-231,1471
4368,-4605,-285,-231,1470
4369,-4635,-285,-81,1470
4370,-4635,-288,-6,1469
4371,-4644,-285,-6,1468
4372,-4569,-285,114,1468
4373,-4569,-219,114,1468
4374,-4365,-219,174,1468
4375,-4365,-198,303,1472
4376,-4314,-96,303,1472
4377,-4161,-96,327,1471
4378,-4161,6,327,1470
4379,-4035,6,336,1469
4380,-4035,24,432,1468
4381,-3954,27,432,1468
4382,-3897,27,378,1468
4383,-3897,-6,378,1468
4384,-3942,-6,411,1468
4385,-3942,-51,414,1472
4386,-4011,-156,414,1471
4387,-4122,-156,321,1470
4388,-4122,-168,321,1470
4389,-4158,-168,381,1469
4390,-4158,-210,312,1468
4391,-4302,-213,312,1468
4392,-4359,-213,318,1467
4393,-4359,-288,183,1467
4394,-4482,-288,183,1472
4395,-4482,-255,105,1471
4396,-4542,-237,105,1471
4397,-4641,-237,-18,1470
4398,-4641,-261,-42,1470
4399,-4659,-261,-42,1469
4400,-4659,-249,-93,1468
4401,-4749,-228,-93,1468
4402,-4740,-228,-129,1468
4403,-4740,-210,-213,1467
4404,-4758,-210,-213,1467
4405,-4758,-219,-141,1472
4406,-4761,-210,-141,1471
4407,-4737,-210,-135,1470
4408,-4737,-117,-135,1471
4409,-4653,-117,-102,1471
4410,-4653,-189,-33,1470
4411,-4584,-159,-33,1470
4412,-4494,-159,-9,1470
4413,-4494,-102,30,1468
4414,-4377,-102,30,1468
4415,-4377,-39,183,1468
4416,-4227,9,183,1468
4417,-4095,9,180,1467
4418,-4095,78,258,1472
4419,-3894,78,258,1471
4420,-3894,111,279,1471
4421,-3849,159,279,1470
4422,-3798,159,354,1469
4423,-3798,234,381,1469
4424,-3912,234,381,1469
4425,-3912,288,390,1468
4426,-4005,330,390,1468
4427,-4140,330,300,1467
4428,-4140,282,288,1473
4429,-4269,282,288,1471
4430,-4269,294,261,1471
4431,-4365,231,261,1470
4432,-4452,231,210,1470
4433,-4452,111,108,1469
4434,-4566,111,108,1469
4435,-4566,30,3,1469
4436,-4608,-72,3,1469
4437,-4698,-72,-75,1468
4438,-4698,-126,-141,1468
4439,-4722,-174,-141,1472
4440,-4722,-174,-282,1472
4441,-4725,-216,-282,1471
4442,-4785,-216,-204,1471
4443,-4785,-204,-150,1469
4444,-4740,-210,-150,1469
4445,-4740,-210,-150,1468
4446,-4653,-162,-150,1468
4447,-4608,-162,-117,1468
4448,-4608,-108,-48,1467
4449,-4548,-117,-48,1472
4450,-4548,-117,3,1472
4451,-4482,-21,3,1471
4452,-4407,-21,54,1470
4453,-4407,-129,180,1470
4454,-4308,-63,180,1469
4455,-4308,-63,183,1468
4456,-4188,-120,183,1468
4457,-4116,-120,231,1468
4458,-4116,-96,342,1467
4459,-4134,-87,342,1471
4460,-4134,-87,363,1472
4461,-4161,-84,363,1472
4462,-4209,-84,351,1471
4463,-4209,-159,438,1470
4464,-4239,-186,438,1470
4465,-4239,-186,423,1469
4466,-4269,-252,423,1468
4467,-4308,-252,420,1468
4468,-4308,-324,432,1467
4469,-4395,-396,432,1467
4470,-4434,-396,429,1472
4471,-4434,-462,429,1472
4472,-4503,-462,369,1471
4473,-4503,-477,402,1470
4474,-4485,-447,402,1470
4475,-4623,-447,252,1469
4476,-4623,-756,252,1469
4477,-5148,-756,720,1468
4478,-5148,-1305,423,1467
4479,-4443,-141,423,1467
4480,-4458,-141,138,1472
4481,-4458,-45,138,1471
4482,-4176,-45,90,1471
4483,-4176,-153,36,1470
4484,-4482,18,36,1470
4485,-4614,18,120,1469
4486,-4614,582,120,1469
4487,-4281,582,438,1468
4488,-4281,3,-6,1467
4489,-4215,84,-6,1466
4490,-4176,84,30,1467
4491,-4176,153,81,1471
4492,-4104,153,81,1471
4493,-4104,234,3,1470
4494,-4098,291,3,1470
4495,-4098,291,36,1469
4496,-4098,348,72,1469
4497,-4110,348,72,1468
4498,-4110,342,72,1467
4499,-4122,390,72,1467
4500,-4086,390,120,1466
4501,-4086,306,120,1471
4502,-4152,306,120,1471
4503,-4152,201,48,1469
4504,-4215,192,48,1468
4505,-4338,192,30,1468
4506,-4338,114,-6,1469
4507,-4452,114,-6,1468
4508,-4452,120,-30,1468
4509,-4527,57,-30,1469
4510,-4629,57,-84,1467
4511,-4629,12,-99,1467
4512,-4692,12,-99,1467
4513,-4692,51,-183,1472
4514,-4719,12,-183,1471
4515,-4743,12,-219,1471
4516,-4743,-57,-186,1468
4517,-4779,-57,-186,1469
4518,-4779,-72,-126,1469
4519,-4719,-144,-126,1458
4520,-4719,-144,-75,1467
4521,-4719,-156,-9,1468
4522,-4557,-156,-9,1468
4523,-4557,-132,45,1467
4524,-4503,-117,45,1472
4525,-4410,-117,165,1471
4526,-4410,-117,276,1471
4527,-4320,-117,276,1469
4528,-4320,-90,327,1468
4529,-4215,-51,327,1468
4530,-4104,-51,396,1468
4531,-4104,-69,414,1468
4532,-3996,-69,414,1466
4533,-3996,-27,369,1472
4534,-4062,-54,369,1470
4535,-4119,-54,405,1471
4536,-4119,-84,351,1471
4537,-4188,-84,351,1470
4538,-4188,-105,318,1470
4539,-4251,-150,318,1469
4540,-4308,-150,318,1469
4541,-4308,-261,285,1468
4542,-4347,-474,285,1468
4543,-4347,-474,216,1467
4544,-4461,-555,216,1472
4545,-4482,-555,207,1472
4546,-4482,-636,207,1471
4547,-4530,-651,207,1470
4548,-4530,-651,123,1470
4549,-4557,-570,123,1469
4550,-4617,-570,105,1469
4551,-4617,-498,60,1468
4552,-4560,-441,60,1468
4553,-4560,-441,21,1467
4554,-4614,-420,21,1467
4555,-4575,-420,-18,1471
4556,-4575,-405,-33,1471
4557,-4560,-351,-33,1470
4558,-4560,-351,-39,1468
4559,-4554,-264,-39,1468
4560,-4554,-264,-15,1469
4561,-4554,-198,-39,1468
4562,-4455,-117,-39,1468
4563,-4455,-117,-75,1467
4564,-4425,-45,-75,1472
4565,-4359,-45,3,1471
4566,-4359,57,3,1471
4567,-4308,105,3,1470
4568,-4308,105,-12,1470
4569,-4230,168,-12,1469
4570,-4212,168,45,1469
4571,-4212,258,81,1468
4572,-4140,282,81,1467
4573,-4083,282,132,1467
4574,-4083,267,132,1472
4575,-3894,267,174,1471
4576,-3894,258,174,1471
4577,-3969,252,174,1470
4578,-4176,252,225,1470
4579,-4176,243,225,1469
4580,-4275,243,201,1469
4581,-4275,252,198,1467
4582,-4434,186,198,1468
4583,-4473,186,207,1467
4584,-4473,138,207,1472
4585,-4359,138,180,1471
4586,-4359,-99,30,1471
4587,-4422,-6,30,1470
4588,-4701,-6,81,1470
4589,-4701,-111,81,1469
4590,-4611,-111,-6,1469
4591,-4611,-30,114,1468
4592,-4590,-177,114,1468
4593,-4569,-177,81,1467
4594,-4569,-159,81,1472
4595,-4608,-159,165,1471
4596,-4608,-192,180,1470
4597,-4500,-126,180,1469
4598,-4482,-126,183,1470
4599,-4482,-72,231,1468
4600,-4395,-72,231,1468
4601,-4395,3,294,1468
4602,-4359,39,294,1468
4603,-4359,39,225,1471
4604,-4326,78,225,1449
4605,-4296,78,270,1469
4606,-4296,108,150,1469
4607,-4257,108,150,1447
4608,-4257,183,159,1471
4609,-4248,129,159,1470
4610,-4248,129,189,1447
4611,-4305,60,189,1469
4612,-4305,60,72,1466
4613,-4305,-18,72,1472
4614,-4425,-18,123,1471
4615,-4425,-87,54,1470
4616,-4395,-219,54,1470
4617,-4395,-219,111,1469
4618,-4422,-258,111,1470
4619,-4434,-258,81,1475
4620,-4434,-348,54,1468
4621,-4452,-501,54,1471
4622,-4452,-501,141,1472
4623,-4404,-663,141,1470
4624,-4416,-663,216,1470
4625,-4416,-693,243,1470
4626,-4425,-717,243,1470
4627,-4425,-717,183,1468
4628,-4425,-657,183,1468
4629,-4452,-657,258,1473
4630,-4452,-576,174,1473
4631,-4458,-450,174,1471
4632,-4440,-450,231,1471
4633,-4440,-330,231,1470
4634,-4464,-330,174,1470
4635,-4464,-264,198,1468
4636,-4455,-198,198,1468
4637,-4410,-198,201,1467
4638,-4410,-96,201,1468
4639,-4341,-96,225,1471
4640,-4341,-57,252,1471
4641,-4380,87,252,1471
4642,-4338,87,174,1471
4643,-4338,162,165,1470
4644,-4308,162,165,1469
4645,-4308,174,183,1468
4646,-4359,246,183,1468
4647,-4353,246,69,1467
4648,-4353,222,45,1467
4649,-4428,222,45,1472
4650,-4428,225,0,1471
4651,-4452,162,0,1471
4652,-4446,162,-57,1470
4653,-4446,132,0,1470
4654,-4461,132,0,1469
4655,-4461,237,-57,1469
4656,-4413,27,-57,1469
4657,-4404,27,-39,1468
4658,-4404,54,-63,1467
4659,-4434,54,-63,1467
4660,-4434,12,-12,1472
4661,-4377,21,-12,1471
4662,-4344,21,150,1471
4663,-4344,0,72,1470
4664,-4362,0,72,1468
4665,-4362,-42,120,1468
4666,-4314,-9,120,1468
4667,-4359,-9,180,1468
4668,-4359,-63,240,1468
4669,-4344,-63,240,1468
4670,-4344,-42,270,1468
4671,-4368,-66,270,1472
4672,-4344,-66,282,1471
4673,-4344,-15,261,1470
4674,-4338,0,261,1470
4675,-4338,0,327,1469
4676,-4347,33,327,1469
4677,-4323,33,318,1468
4678,-4323,30,318,1468
4679,-4350,12,318,1467
4680,-4350,12,276,1467
4681,-4380,24,276,1471
4682,-4383,24,159,1471
4683,-4383,18,159,1471
4684,-4401,-30,159,1470
4685,-4401,-30,171,1469
4686,-4482,-36,171,1469
4687,-4467,-36,96,1468
4688,-4467,-45,105,1468
4689,-4482,-84,105,1468
4690,-4482,-84,18,1467
4691,-4479,-75,18,1467
4692,-4524,-75,27,1472
4693,-4524,-120,-24,1471
4694,-4503,-174,-24,1471
4695,-4503,-174,27,1463
4696,-4524,-204,27,1448
4697,-4515,-204,-33,1467
4698,-4515,-285,0,1468
4699,-4446,-270,0,1467
4700,-4446,-270,114,1467
4701,-4455,-327,114,1471
4702,-4428,-327,156,1471
4703,-4428,-309,150,1469
4704,-4416,-300,150,1469
4705,-4362,-300,270,1469
4706,-4362,-264,270,1469
4707,-4338,-264,345,1468
4708,-4338,-225,378,1468
4709,-4248,-165,378,1467
4710,-4215,-165,345,1467
4711,-4215,-141,345,1467
4712,-4167,-141,312,1471
4713,-4167,-72,294,1471
4714,-4236,-39,294,1467
4715,-4236,-39,300,1472
4716,-4254,15,300,1472
4717,-4329,15,234,1470
4718,-4329,33,201,1470
4719,-4386,54,201,1469
4720,-4398,54,114,1469
4721,-4398,60,114,1468
4722,-4458,60,108,1467
4723,-4458,33,48,1467
4724,-4467,-6,48,1467
4725,-4500,-6,-33,1472
4726,-4500,-78,-33,1470
4727,-4494,-78,-57,1470
4728,-4494,-81,-33,1470
4729,-4629,-84,-33,1469
4730,-4539,-84,-57,1468
4731,-4539,-108,-57,1468
4732,-4518,-108,-60,1468
4733,-4518,-111,-102,1467
4734,-4500,-114,-102,1467
4735,-4494,-114,-18,1471
4736,-4494,-165,12,1470
4737,-4494,-165,12,1469
4738,-4494,-135,51,1470
4739,-4446,-141,51,1470
4740,-4443,-141,81,1470
4741,-4443,-108,138,1468
4742,-4371,-108,138,1468
4743,-4371,-105,180,1467
4744,-4341,-108,180,1467
4745,-4347,-108,216,1471
4746,-4347,-72,249,1471
4747,-4248,-72,249,1470
4748,-4248,-72,309,1470
4749,-4227,-99,309,1469
4750,-4215,-99,258,1467
4751,-4215,-78,351,1467
4752,-4263,-78,351,1467
4753,-4263,-111,231,1467
4754,-4329,-186,231,1467
4755,-4326,-186,291,1471
4756,-4326,-189,318,1470
4757,-4314,-189,318,1469
4758,-4314,-216,318,1469
